course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,days_published
501960,"Binary, Forex, Stock and Bitcoin Trading Strategy",https://www.udemy.com/binary-forex-stock-and-bitcoin-trading-strategy/,FALSE,0,3757,70,14,All Levels,0.616666667,28/5/2015,Business Finance,1800
486240,2 Easy Steps To Investment And Avoiding Traps,https://www.udemy.com/easy-steps-to-investment/,TRUE,20,828,1,20,All Levels,1,27/4/2015,Business Finance,1831
869652,Ethereum Course for Investors,https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/,TRUE,40,111,20,11,All Levels,1,9/6/2016,Business Finance,1422
1095700,Using Xero for your bookkeeping needs  do beautiful business,https://www.udemy.com/xero-101/,TRUE,95,39,6,28,Beginner Level,1,27/2/2017,Business Finance,1159
169662,Capital Market Immersion,https://www.udemy.com/capital-market-immersion/,TRUE,195,613,33,142,All Levels,24.5,25/2/2014,Business Finance,2257
1041522,Forex Trading :RSI Indicator-A Secret Weapon,https://www.udemy.com/forex-tradinglearn-rsi-indicator-to-trade-like-a-pro/,TRUE,95,57,13,14,All Levels,1.5,21/12/2016,Business Finance,1227
657130,"Trading Mindset, and Three Steps To Profitable Trading",https://www.udemy.com/trading-mindset-steps-to-profitable-trading/,TRUE,20,246,8,24,Beginner Level,1.5,2/11/2015,Business Finance,1642
774570,Professional Bookkeeping & Accounting 4:Trial Balance & More,https://www.udemy.com/professional-bookkeeping-accounting-4trial-balance-more/,TRUE,35,83,8,21,All Levels,1,12/3/2016,Business Finance,1511
1078520,"Internal Controls - Design, Implementation and Monitoring",https://www.udemy.com/internal-controls/,TRUE,195,62,6,27,Beginner Level,6.5,20/3/2017,Business Finance,1138
999262,Forex online live trading system (Special Offer),https://www.udemy.com/forex-trading-i-will-show-you-how-to-get-profit/,TRUE,200,31,8,34,All Levels,5.5,7/11/2016,Business Finance,1271
100526,Winning Options Trading System,https://www.udemy.com/winning-options-trading-system/,TRUE,105,367,11,24,All Levels,7.5,9/10/2013,Business Finance,2396
513046,Learn The ABC's Of Investing And Understanding True Financial Value,https://www.udemy.com/investing-101-guide/,TRUE,20,3,0,8,All Levels,1.5,1/6/2015,Business Finance,1796
309854,How to invest in Russian equity market,https://www.udemy.com/how-to-invest-in-russian-equity-market/,TRUE,30,3,0,12,Intermediate Level,1.5,15/9/2015,Business Finance,1690
580068,Handle difficult questions the bank manager will ask you,https://www.udemy.com/handle-difficult-questions-the-bank-manager-will-ask-you/,TRUE,20,2,0,12,All Levels,1,4/9/2015,Business Finance,1701
304410,Credit Control Procedures,https://www.udemy.com/credit-control/,TRUE,20,3,0,6,All Levels,0.566666667,22/9/2014,Business Finance,2048
782256,FMT: Forex Market Trader Certificate,https://www.udemy.com/fmtcertificate/,TRUE,20,1,0,27,All Levels,2,17/3/2016,Business Finance,1506
826912,Six Stage Negotiation,https://www.udemy.com/six-stage-negotiation-for-cash-collection/,TRUE,30,1,0,21,All Levels,2.5,11/5/2016,Business Finance,1451
313512,Financial Reporting - Fundamentals/Basics,https://www.udemy.com/financial-reporting-fundamentals/,TRUE,20,2,0,28,Beginner Level,2.5,8/11/2014,Business Finance,2001
759262,Decide whether to Invest in a Business ,https://www.udemy.com/decide-whether-to-invest-in-a-business/,TRUE,20,1,0,43,Beginner Level,1,15/2/2016,Business Finance,1537
359926,UK Tax Returns with HMRC,https://www.udemy.com/corporation-tax-returns-hmrc/,TRUE,40,2,0,11,Beginner Level,1,5/4/2016,Business Finance,1487
591724,Financial Market Environment & Investment Strategies,https://www.udemy.com/financial-market-environment-investment-strategies/,TRUE,105,1,0,25,All Levels,1.5,20/6/2017,Business Finance,1046
533458,How to Obtain a Business Loan,https://www.udemy.com/how-to-obtain-a-business-loan/,TRUE,20,1,1,12,All Levels,0.566666667,17/11/2015,Business Finance,1627
1064904,Evolution and Features of ETFs,https://www.udemy.com/evolution-and-features-of-etfs/,TRUE,100,0,0,10,All Levels,0.716666667,3/4/2017,Business Finance,1124
484134,Cost Accounting Operating Costing(Professional Course Level),https://www.udemy.com/operating-costing/,TRUE,20,731,2,8,All Levels,1,24/4/2015,Business Finance,1834
1046940,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),https://www.udemy.com/trade-rsi-breakout-strategy-great-riskreward-ratio-forex/,TRUE,200,66,12,19,All Levels,2,1/5/2017,Business Finance,1096
1107954,"Day trading strategy for all level, with 72% success rate",https://www.udemy.com/1-shot-1kill/,TRUE,95,51,9,15,All Levels,0.533333333,2/3/2017,Business Finance,1156
455452,"Accounting, Finance and Banking - A Comprehensive Study",https://www.udemy.com/accounting-finance-and-banking-a-comprehensive-study/,TRUE,180,507,36,395,All Levels,33,26/3/2015,Business Finance,1863
1263966,Advanced Technical Analysis PART1!,https://www.udemy.com/advanced-technical-analysis-part1/,TRUE,100,9,1,19,Intermediate Level,3,27/6/2017,Business Finance,1039
658766,Advanced Financial Management for CA / CS / CFA /CPA Exams,https://www.udemy.com/advanced-financial-management-a-comprehensive-study/,TRUE,150,375,15,194,All Levels,24.5,3/11/2015,Business Finance,1641
927442,Learn the Foundations of Stocks and Options,https://www.udemy.com/learn-how-to-trade-stocks-and-options/,TRUE,50,80,18,63,Beginner Level,7.5,11/8/2016,Business Finance,1359
972126,Forex Trading Masterclass - Learn To Trade Better,https://www.udemy.com/forex-market-masterclass/,TRUE,200,152,7,30,All Levels,3,9/10/2016,Business Finance,1300
1031696,Introduction to Accounting - Analyzing Financial Statements,https://www.udemy.com/introduction-to-accounting-analyzing-financial-statements/,TRUE,60,37,15,12,Intermediate Level,1,13/12/2016,Business Finance,1235
742106,Credit Risk Analysis,https://www.udemy.com/credit-specific-analysis/,TRUE,20,194,24,19,Intermediate Level,3.5,28/1/2016,Business Finance,1555
355374,Fund Flow Analysis for CA / CFA / CPA Exams,https://www.udemy.com/learn-fund-flow-analysis/,TRUE,25,1184,2,7,Intermediate Level,1.5,28/11/2014,Business Finance,1981
529828,Python for Trading & Investing,https://www.udemy.com/python-for-trading-investing/,TRUE,95,638,25,36,All Levels,5,17/6/2015,Business Finance,1780
538560,Stocks For Beginners - A Guide To Investing,https://www.udemy.com/stocks-for-beginners-a-guide-to-investing/,TRUE,20,64,15,14,Beginner Level,1,17/7/2015,Business Finance,1750
994666,Intro to Impact Investing,https://www.udemy.com/intro-to-impact-investing/,TRUE,200,44,4,12,Beginner Level,0.533333333,8/11/2016,Business Finance,1270
389108,Stock Market - Swing Trading Strategies for Wall Street,https://www.udemy.com/get-rich-to-a-millions-using-swing-trading-strategies/,TRUE,50,814,9,5,All Levels,1,9/1/2015,Business Finance,1939
38456,Essential Options: Strategies for Mastering the Stock Market,https://www.udemy.com/essentialoptions/,TRUE,50,211,9,27,Intermediate Level,5,6/3/2013,Business Finance,2613
282050,The Day Trader: Learn to Trade The Stock Market and Forex,https://www.udemy.com/day-trading-course/,TRUE,20,768,23,54,All Levels,10.5,21/8/2014,Business Finance,2080
607800,Introduction To The World Of Equity Finance,https://www.udemy.com/equity-finance-basics/,TRUE,20,29,9,32,All Levels,2,8/12/2015,Business Finance,1606
832410,Stock Technical Analysis with Excel,https://www.udemy.com/stock-technical-analysis-with-excel/,TRUE,50,156,16,41,All Levels,7,28/4/2016,Business Finance,1464
779000,Beginners Forex strategy,https://www.udemy.com/beginners-forex-strategy/,FALSE,0,2144,47,20,Beginner Level,1,18/3/2016,Business Finance,1505
180372,Mortgage Backed Securities,https://www.udemy.com/mortgage-backed-securities/,TRUE,50,376,29,21,All Levels,3.5,13/3/2014,Business Finance,2241
429952,The Complete Financial Model Builder Course-Build 7 Models,https://www.udemy.com/the-complete-financial-model-builder-course-build-7-models/,TRUE,75,214,20,88,All Levels,9,19/3/2015,Business Finance,1870
172898,Fundamental Financial Math,https://www.udemy.com/fundamental-financial-math/,TRUE,50,406,13,15,All Levels,2.5,4/3/2014,Business Finance,2250
180360,Equity Swaps,https://www.udemy.com/equity-swaps/,TRUE,50,394,25,18,All Levels,3,13/3/2014,Business Finance,2241
713416,Proven Methods In Trading Candlestick Patterns,https://www.udemy.com/candlestick-patterns-winning-the-day-trading-game/,TRUE,75,438,10,22,All Levels,1.5,12/2/2016,Business Finance,1540
407658,Read financial statements as a stock investor,https://www.udemy.com/read-financial-statements-to-be-a-stock-investor/,TRUE,20,56,8,18,Beginner Level,2,10/7/2015,Business Finance,1757
572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/,TRUE,195,58,8,14,All Levels,1,3/12/2015,Business Finance,1611
192724,Certificate Program in Financial Accounting,https://www.udemy.com/certificate-program-in-financial-accounting/,TRUE,50,1047,3,20,All Levels,4.5,24/4/2014,Business Finance,2199
469526,Trading Biotech Stocks - Understanding the Healthcare Sector,https://www.udemy.com/trading-biotech-stocks/,TRUE,55,166,17,16,All Levels,1.5,24/4/2015,Business Finance,1834
854764,Indian Contract Act 1872: Must for all Finance Professionals,https://www.udemy.com/indian-contract-act-1872must-know-for-finance-professionals/,TRUE,20,605,3,14,All Levels,1,20/5/2016,Business Finance,1442
754524,Fundraising Success: The Art & Science of Major Gifts,https://www.udemy.com/fundraising-success-the-art-science-of-major-gifts/,TRUE,50,38,9,25,Intermediate Level,2.5,27/5/2016,Business Finance,1435
851288,Smart Trading Techniques for Safe & Consistent Weekly Result,https://www.udemy.com/smart-trading-techniques-for-safe-consistent-weekly-result/,TRUE,100,46,11,24,Intermediate Level,2.5,24/5/2016,Business Finance,1438
363058,Technical Trading and Investing Made Easy,https://www.udemy.com/technical-trading-and-investing-made-easy/,TRUE,40,217,7,27,Intermediate Level,1.5,24/12/2014,Business Finance,1955
700080,Budgeting for Business,https://www.udemy.com/budgeting-for-business/,TRUE,40,78,22,25,All Levels,2.5,11/1/2016,Business Finance,1572
637452,Complete Guide to Business Loans,https://www.udemy.com/complete-guide-to-business-loans/,TRUE,30,35,4,35,Beginner Level,1.5,4/12/2015,Business Finance,1610
360916,Hot Trading Investing Strategy: ETF and Futures,https://www.udemy.com/learn-to-trade-stocks-and-futures-with-profitable-strategy/,TRUE,50,80,10,13,All Levels,2.5,8/12/2014,Business Finance,1971
375594,Financial Management - A Complete Study,https://www.udemy.com/financial-management-a-complete-study/,TRUE,190,1941,128,527,All Levels,71.5,22/12/2014,Business Finance,1957
703770,MQL4 Programming for Traders: Build Robust Trading Robots!,https://www.udemy.com/algorithmic-trading-bootcamp-metatrader4/,TRUE,195,1367,33,74,All Levels,7,22/2/2016,Business Finance,1530
602032,Ultimate Stock Market Investing: Learn How to Value Stocks,https://www.udemy.com/stock-investing/,TRUE,50,1519,40,46,All Levels,3.5,3/11/2015,Business Finance,1641
475032,Collection of Advanced Options concepts for Options traders,https://www.udemy.com/advanced-options-concepts-for-options-stock-traders/,TRUE,40,2025,34,9,Expert Level,1,13/4/2015,Business Finance,1845
925854,No Bull Investing: Investing 101 For Financial Freedom,https://www.udemy.com/no-bull-investing-investing-101-for-financial-freedom/,TRUE,100,1213,12,25,Beginner Level,6.5,13/3/2017,Business Finance,1145
895936,Financial Modeling - Build Your Own 3 Statement Projection,https://www.udemy.com/financial-modelling-build-your-own-3-statement-projection/,TRUE,20,1092,48,13,Beginner Level,1,5/7/2016,Business Finance,1396
399170,Small Business Owners: Drive a Productive Business and Grow,https://www.udemy.com/small-business-owners-drive-a-productive-business-and-grow/,TRUE,20,5099,2,15,Beginner Level,3,20/1/2015,Business Finance,1928
593460,Successful Day Trading with Fibonacci,https://www.udemy.com/use-fibonacci-on-thinkorswim-to-day-trade/,TRUE,200,869,135,11,All Levels,2,31/8/2015,Business Finance,1705
1225564,Short Straddles - Exploit Earnings Option Volatility Crush,https://www.udemy.com/short-straddles-exploit-option-volatility-crush/,TRUE,60,59,8,7,Expert Level,0.583333333,24/5/2017,Business Finance,1073
774174,Bitcoin For Beginners: Your Quick Start Guide To Bitcoin,https://www.udemy.com/bitcoin-podcast/,FALSE,0,10670,444,15,All Levels,1,3/3/2016,Business Finance,1520
294292,Technical Analysis 101: Ten Primary Candlestick Reversals,https://www.udemy.com/trading-stocks-successfully-01-ten-primary-reversal-patterns/,TRUE,95,1741,85,84,All Levels,7,5/10/2014,Business Finance,2035
189160,Financial Analysis:  A Recipe for Success,https://www.udemy.com/financial-analysis-a-recipe-for-success/,FALSE,0,19614,635,14,All Levels,1.5,23/4/2014,Business Finance,2200
1000136,"Basics of Fixed Income Valuation, CFA Level I 2017 Prep",https://www.udemy.com/basics-of-fixed-income-valuation-cfa-level-i-2017-prep/,TRUE,20,4,0,14,Beginner Level,3.5,28/1/2017,Business Finance,1189
1232382,Intro to Financial Statement Audits,https://www.udemy.com/intro-financial-statement-audits/,TRUE,50,1,0,9,Intermediate Level,1.5,29/6/2017,Business Finance,1037
1058530,"How to Get Growing, Passive Income from the Fortune 500!",https://www.udemy.com/how-to-get-growing-passive-income-from-the-fortune-500/,TRUE,25,4,0,12,All Levels,1,19/1/2017,Business Finance,1198
994118,Managing Budgets in the Public and Non Profit Sector,https://www.udemy.com/managing-budgets-in-the-public-and-non-profit-sector/,TRUE,95,4,0,20,All Levels,2,22/6/2017,Business Finance,1044
621014,System of Asset Management for Professionals (SAMP),https://www.udemy.com/professional_asset_management_system/,TRUE,50,8,1,8,Expert Level,1,25/9/2015,Business Finance,1680
673750,How to invest in Forex Trading & add an additional income,https://www.udemy.com/forex-truth-fundamentals-and-understanding/,TRUE,50,8,2,14,All Levels,2,21/11/2015,Business Finance,1623
390510,Tax made simple for Limited Company Owners and Contractors,https://www.udemy.com/tax-made-simple-for-limited-company-owners-and-contractors/,TRUE,50,11,0,57,All Levels,3,18/2/2015,Business Finance,1899
282044,Introduction to the 8 Pillars for Accountants,https://www.udemy.com/8-pillars-for-accountants-introduction/,TRUE,20,18,0,33,Beginner Level,0.616666667,16/8/2014,Business Finance,2085
118836,FX Trading for Beginners,https://www.udemy.com/fx-trading-for-beginners/,TRUE,20,16,0,22,All Levels,1.5,1/12/2013,Business Finance,2343
849632,Write a Successful Business Grant Proposal,https://www.udemy.com/write-a-successful-business-grant-proposal/,TRUE,20,6,0,23,Beginner Level,2.5,10/7/2016,Business Finance,1391
904240,A Guide To Trade Binary Options Like An Expert,https://www.udemy.com/a-guide-to-trade-binary-options-like-an-expert/,TRUE,55,4,0,21,All Levels,1,18/7/2016,Business Finance,1383
1165780,Ratio analysis for bankers and credit analysts,https://www.udemy.com/ratio-analysis-for-bankers-and-credit-analysts/,TRUE,20,1,0,13,Beginner Level,3,12/4/2017,Business Finance,1115
304424,Numbers for the  Business Plan,https://www.udemy.com/numbers-for-the-business-plan/,TRUE,20,210,1,12,All Levels,1.5,22/9/2014,Business Finance,2048
1246684,Dash Crypto Currency Technical and Trading Overview Bootcamp,https://www.udemy.com/introduction-to-dash-crypto-currency-technical-overview/,TRUE,20,4,1,14,All Levels,1,19/6/2017,Business Finance,1047
591880,1 - Concepts of Statistics For Beginners Step by Step,https://www.udemy.com/concepts-of-statistics/,TRUE,200,273,4,15,Beginner Level,0.516666667,30/8/2015,Business Finance,1706
155616,4. Ordinary Simple Annuities: The Basics,https://www.udemy.com/ordinary-simple-annuities-the-basics/,TRUE,20,237,1,17,All Levels,1.5,31/1/2014,Business Finance,2282
1185936,الدروس التعليمية لسوق الفوركس والأسواق المالية الأخرى,https://www.udemy.com/arabic-forex-education-by-pforex/,FALSE,0,368,3,69,All Levels,20.5,25/4/2017,Business Finance,1102
65802,Financial Risk Manager (FRM) Certification: Level II,https://www.udemy.com/financial-risk-manager-frm-certification-level-ii/,TRUE,50,86,7,87,All Levels,47,24/7/2013,Business Finance,2473
229360,Level 1 2014 CFA® Program – Corporate Finance,https://www.udemy.com/level-1-2014-cfa-program-corporate-finance/,TRUE,40,204,1,18,All Levels,3,21/6/2014,Business Finance,2141
159388,3. Compound Interest ,https://www.udemy.com/compound-interest/,TRUE,20,570,2,21,All Levels,2,11/2/2014,Business Finance,2271
172298,8. Amortization Schedules,https://www.udemy.com/amortization-schedules/,TRUE,20,225,1,5,All Levels,1,19/3/2014,Business Finance,2235
570996,Finance Fundamentals for Non Finance Leaders,https://www.udemy.com/finance-fundamentals-for-business-leaders/,TRUE,20,37,7,15,All Levels,1,4/8/2015,Business Finance,1732
944594,Strategy layout and Backtesting,https://www.udemy.com/strategy-layout-and-backtesting/,TRUE,200,36,2,24,Expert Level,4,21/9/2016,Business Finance,1318
81064,Easy Forex and Futures Trading,https://www.udemy.com/easy-forex-and-futures-trading/,TRUE,100,218,5,66,All Levels,14.5,31/12/2013,Business Finance,2313
364034,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,https://www.udemy.com/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/,TRUE,20,50,18,13,Beginner Level,1.5,16/12/2014,Business Finance,1963
119276,Aprende a hacer paper trading (simulación) con Ninja Trader,https://www.udemy.com/aprende-a-hacer-paper-trading-simulacion-con-ninja-trader/,TRUE,25,148,3,15,Beginner Level,1.5,15/11/2013,Business Finance,2359
753610,Trading mit kleinen Konten - Grundlagen die du kennen musst,https://www.udemy.com/werden-sie-privater-trader-im-forex-cfd-oder-rohstoffmarkt/,TRUE,80,74,4,20,Beginner Level,3.5,29/3/2017,Business Finance,1129
616564,entiende la contabilidad y consigue un aumento de salario,https://www.udemy.com/fundamentos_de_contabilidad_foli/,TRUE,20,260,18,17,Beginner Level,1.5,23/9/2015,Business Finance,1682
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,https://www.udemy.com/trading-stocks-successfully-stock-trading-introduction-arabic/,TRUE,95,299,5,65,All Levels,2.5,12/11/2015,Business Finance,1632
1264512,Trading Forex  - L'analyse des volumes,https://www.udemy.com/trading-forex-lanalyse-des-volumes/,TRUE,70,4,3,13,All Levels,2,29/6/2017,Business Finance,1037
499504,Disminuye deudas en tu hogar en menos de 30 días,https://www.udemy.com/disminuye-deudas-en-tu-hogar/,TRUE,20,65,3,15,Beginner Level,1.5,19/5/2015,Business Finance,1809
903326,CPA 10 COMPLETO,https://www.udemy.com/estacio-cpa-10-anbima/,TRUE,25,101,25,18,All Levels,5,10/8/2016,Business Finance,1360
412108,Trading Intradiario basado en Precio y Volumen,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/,TRUE,40,92,15,19,Intermediate Level,1.5,18/2/2015,Business Finance,1899
865630,Aprenda Cálculo Financeiro de Forma Simples,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/,TRUE,20,76,14,21,All Levels,2,2/6/2016,Business Finance,1429
1210062,Wie funktionieren Bitcoin? Ein Einführungskurs.,https://www.udemy.com/wie-funktionieren-bitcoin-ein-einfuhrungskurs/,TRUE,20,14,4,14,Beginner Level,0.616666667,10/5/2017,Business Finance,1087
1180960,Estruturação Financeira,https://www.udemy.com/estruturacao-financeira/,TRUE,45,18,3,18,All Levels,3.5,8/5/2017,Business Finance,1089
660846,Five steps to becoming a winner in stock investing,https://www.udemy.com/five-steps-to-becoming-a-winner-in-stock-investing/,TRUE,20,21,1,28,All Levels,3,6/11/2015,Business Finance,1638
829206,Financial Accounting Plus Excel and SAP Crash Course.,https://www.udemy.com/financial-accounting1/,TRUE,20,18,2,11,Beginner Level,1,23/5/2016,Business Finance,1439
385604,Introduction to Financial Consolidation under IFRS,https://www.udemy.com/introduction-to-financial-consolidation-under-ifrs/,TRUE,25,21,3,8,All Levels,1.5,5/12/2016,Business Finance,1243
302468,How to read a Profit & Loss Account and Balance Sheet,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/,TRUE,20,49,10,13,All Levels,2,22/9/2014,Business Finance,2048
331600,Learn Bookkeeping From Scratch,https://www.udemy.com/bookkeeping/,TRUE,20,168,2,21,All Levels,3,5/11/2014,Business Finance,2004
557436,ACCA MA1 Management Information,https://www.udemy.com/acca-ma1-management-information/,TRUE,50,16,1,48,Beginner Level,3.5,24/8/2015,Business Finance,1712
1162656,Introduction to Bitcoin for Beginners,https://www.udemy.com/introduction-to-bitcoin-for-beginners/,TRUE,20,2,1,7,Beginner Level,0.566666667,28/4/2017,Business Finance,1099
389834,Stock Trading: Ultimate Guide to swing trading stocks,https://www.udemy.com/swingtrading/,TRUE,200,336,6,13,All Levels,0.683333333,25/10/2016,Business Finance,1284
304414,Bookkeeping Systems,https://www.udemy.com/bookkeeping-systems/,TRUE,20,20,1,9,All Levels,1,22/9/2014,Business Finance,2048
55136,Precious Metal Equities,https://www.udemy.com/precious-metal-equities/,TRUE,20,28,1,8,All Levels,1,26/5/2013,Business Finance,2532
619792,Start Now: A Rescue Plan for Retirement Late Savers,https://www.udemy.com/start-now-a-rescue-plan-for-retirement-late-savers/,TRUE,150,11,1,15,All Levels,0.65,19/11/2016,Business Finance,1259
505144,Eu Funding: Module 2 - Introduction to Horizon 2020,https://www.udemy.com/introduction-to-horizon-2020/,TRUE,20,11,1,6,Intermediate Level,1,20/5/2015,Business Finance,1808
688244,How I Make Money Writing About Stocks Online,https://www.udemy.com/seeking-alpha-how-to-write-about-stocks-online/,TRUE,195,360,24,12,Beginner Level,2.5,18/12/2015,Business Finance,1596
642060,Tradeonomics - Four Steps to Mastering Economic Indicators,https://www.udemy.com/a-laymans-guide-to-the-us-economy-demystifying-indicators/,TRUE,20,1189,13,41,All Levels,4,1/4/2016,Business Finance,1491
114518,Improve Your Financial Literacy,https://www.udemy.com/improve-your-financial-literacy-in-less-than-three-hours/,FALSE,0,9995,96,10,All Levels,2,10/2/2014,Business Finance,2272
1050168,Forex Trading : Power Of Moving Averages,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/,TRUE,200,100,24,33,All Levels,4,2/1/2017,Business Finance,1215
666910,Demystifying Your Personal Tax Return,https://www.udemy.com/demystifying-your-personal-tax-return/,FALSE,0,3426,27,14,Beginner Level,1,25/11/2015,Business Finance,1619
158830,Samuel and Co Trading - Stock & Forex Trading,https://www.udemy.com/samuel-co-forex-and-stock-trading/,TRUE,50,592,109,24,All Levels,5.5,10/2/2014,Business Finance,2272
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,https://www.udemy.com/finance-and-accounting-for-beginners/,TRUE,95,1222,14,61,All Levels,6,7/10/2015,Business Finance,1668
192576,Certificate Program In Management Accounting,https://www.udemy.com/management-accounting/,TRUE,50,1532,7,24,All Levels,6,24/4/2014,Business Finance,2199
662450,How I Trade Forex Successfully,https://www.udemy.com/how-trade-forex-successfully/,FALSE,0,5768,109,12,All Levels,1.5,13/11/2015,Business Finance,1631
312834,Professional Trading With Institutional Supply & Demand,https://www.udemy.com/professional-trading-with-institutional-supply-demand/,TRUE,200,343,84,37,All Levels,5.5,24/11/2014,Business Finance,1985
44319,Master Calendar Spreads with this live trade on Gold (GLD),https://www.udemy.com/calendar-spreads/,TRUE,60,540,44,6,Expert Level,1,2/3/2013,Business Finance,2617
174800,Accounting 101: Guide to Business Accounting,https://www.udemy.com/book-keeping-level-1-learn-accounting-in-6-8-hours-amazing/,TRUE,50,2031,15,29,Beginner Level,14.5,21/4/2014,Business Finance,2202
1179546,An Introduction to Financial Markets on Wall Street,https://www.udemy.com/an-introduction-to-financial-markets-on-wall-street/,TRUE,30,7,1,29,All Levels,2,28/4/2017,Business Finance,1099
1239206,Win 90% of Trades; Quantitative Investments Models in Excel,https://www.udemy.com/quantitative-investments/,TRUE,200,4,1,16,Beginner Level,1.5,28/6/2017,Business Finance,1038
1149564,The Forex Pivot Points Trading Strategy,https://www.udemy.com/the-forex-pivot-points-trading-strategy/,TRUE,20,21,2,12,All Levels,2,22/3/2017,Business Finance,1136
79364,Your Business by the Numbers,https://www.udemy.com/your-business-by-the-numbers/,TRUE,25,29,2,42,All Levels,3,26/9/2013,Business Finance,2409
917172,Forex - Trade Gartley with Precision - Complete Strategy,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/,TRUE,20,50,1,23,All Levels,1.5,29/7/2016,Business Finance,1372
1276364,Bitcoin & Ethereum Course (2 Course Bundle),https://www.udemy.com/bitcoin-ethereum-bundle/,TRUE,200,1,0,52,All Levels,2.5,5/7/2017,Business Finance,1031
1237912,Create Trading Robot Without Coding Skills!,https://www.udemy.com/algotrading/,TRUE,145,5,0,13,All Levels,1,16/6/2017,Business Finance,1050
531710,Accounting and the Triple Bottom Line,https://www.udemy.com/accounting-and-the-triple-bottom-line/,TRUE,30,6,2,19,Intermediate Level,0.55,10/7/2015,Business Finance,1757
1021760,MQL5 - Beginner To Expert,https://www.udemy.com/mql5-beginner-to-expert/,TRUE,45,16,1,16,Beginner Level,1.5,6/4/2017,Business Finance,1121
193916,How to be A High Performance Insurance Broker Part 2,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/,TRUE,40,70,3,15,All Levels,2,6/4/2014,Business Finance,2217
74016,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",https://www.udemy.com/cfa-workshop-5/,TRUE,20,110,1,5,All Levels,1,12/8/2013,Business Finance,2454
1073430,Xero Bookkeeping Course & Certification by Accounting Firm,https://www.udemy.com/online-bookkeeping-with-practice-and-job-recommendation/,TRUE,20,7,3,15,Beginner Level,2,13/2/2017,Business Finance,1173
834606,Trading News Using Binary Options,https://www.udemy.com/trading-news/,TRUE,145,1186,16,22,All Levels,1.5,11/5/2016,Business Finance,1451
629060,Trading Trends in ANY Market,https://www.udemy.com/trading-trends-in-the-market-stocks-futures-forex/,TRUE,30,632,49,22,All Levels,2,4/10/2015,Business Finance,1671
698278,Financial Statements Analysis: Learn to Invest Like a Pro!,https://www.udemy.com/financial-statements-and-ratios-for-beginner-investors/,TRUE,50,1237,54,35,Beginner Level,2.5,4/2/2016,Business Finance,1548
975414,Contango VXX - ETF Options Trading - Double Your Investment,https://www.udemy.com/contango-vxx-trading-idiot-proof-way-to-double-your-return/,TRUE,200,513,20,20,All Levels,1,6/10/2016,Business Finance,1303
112296,Mergers and Acquisitions M&A Essentials You Need to Know,https://www.udemy.com/intro-to-the-ma-game/,TRUE,95,4103,19,15,Beginner Level,1,13/11/2013,Business Finance,2361
536166,TRADING MARKET MAP,https://www.udemy.com/trading-market-map/,TRUE,45,1489,32,27,All Levels,3.5,1/7/2015,Business Finance,1766
718338,How To Confidently Join The Bitcoin Revolution,https://www.udemy.com/how-to-confidently-join-the-bitcoin-revolution/,TRUE,45,547,98,53,Beginner Level,7,14/1/2016,Business Finance,1569
996612,High Probability Trading Across Any Market: Stocks & Forex,https://www.udemy.com/motrendtum-high-probability-trading/,TRUE,95,353,27,105,All Levels,18.5,1/12/2016,Business Finance,1247
941120,Option Trading for Rookies: Make & Manage Profitable Trades,https://www.udemy.com/option-trading-for-rookies-make-and-manage-profitable-option-trades/,TRUE,95,507,19,59,All Levels,2,2/9/2016,Business Finance,1337
498488,Your First Successful Forex Trades - With Case Studies,https://www.udemy.com/success-forex/,TRUE,200,1079,34,16,All Levels,2.5,26/5/2015,Business Finance,1802
364566,MCA Accountancy and Financial Management -Paper MCS 35 IGNOU,https://www.udemy.com/time-value-of-money/,TRUE,180,3667,4,460,All Levels,43.5,6/12/2014,Business Finance,1973
600316,"High-Frequency Trading #1: Basics, History & Strategies",https://www.udemy.com/high-frequency-trading-1-basics-history-strategies-forex-stocks/,TRUE,50,2222,24,11,All Levels,0.6,28/9/2015,Business Finance,1677
1136912,Financial Accounting - The Ultimate Beginner Course,https://www.udemy.com/financial-accounting-the-ultimate-beginner-course/,TRUE,100,9,2,101,Beginner Level,10,6/4/2017,Business Finance,1121
239416,Level 1 2014 CFA® Program – Derivatives,https://www.udemy.com/cfa-derivatives/,TRUE,40,225,2,17,All Levels,2.5,3/9/2014,Business Finance,2067
